249, 494, 508, 502, 6000, 57829, 2020-12-15 14:36:11.744601
249, 496, 512, 502, 6028, 57797, 2020-12-15 14:36:11.771811
250, 495, 509, 502, 5971, 57613, 2020-12-15 14:36:11.811266
249, 495, 509, 505, 5970, 57508, 2020-12-15 14:36:12.145023
248, 497, 508, 502, 5901, 57722, 2020-12-15 14:36:12.185696
249, 495, 509, 502, 5832, 57730, 2020-12-15 14:36:12.191279
250, 495, 508, 502, 5866, 57692, 2020-12-15 14:36:12.286612
250, 497, 509, 502, 5831, 57655, 2020-12-15 14:36:12.296220
250, 494, 508, 502, 5823, 57644, 2020-12-15 14:36:12.483397
251, 494, 510, 503, 5813, 57629, 2020-12-15 14:36:12.485577
251, 495, 509, 504, 5800, 57613, 2020-12-15 14:36:12.493767
252, 495, 509, 502, 5809, 57591, 2020-12-15 14:36:12.585208
250, 496, 510, 502, 5823, 57604, 2020-12-15 14:36:12.627234
250, 495, 508, 502, 5828, 57609, 2020-12-15 14:36:12.673117
250, 495, 509, 502, 5763, 57742, 2020-12-15 14:36:12.708981
250, 494, 510, 503, 5846, 57714, 2020-12-15 14:36:12.765859
250, 495, 510, 502, 5808, 57524, 2020-12-15 14:36:12.865512
249, 495, 509, 503, 5947, 57682, 2020-12-15 14:36:12.867946
249, 497, 510, 502, 5931, 57627, 2020-12-15 14:36:12.922549
250, 494, 509, 504, 5941, 57511, 2020-12-15 14:36:13.001457
249, 497, 508, 502, 5892, 57639, 2020-12-15 14:36:13.073874
249, 495, 511, 506, 5887, 57624, 2020-12-15 14:36:13.090690
250, 495, 508, 502, 5761, 57607, 2020-12-15 14:36:13.129648
251, 494, 509, 502, 5782, 57566, 2020-12-15 14:36:13.150219
249, 495, 510, 502, 5825, 57569, 2020-12-15 14:36:13.211121
250, 494, 509, 502, 5856, 57552, 2020-12-15 14:36:13.225146
249, 495, 509, 503, 5836, 57581, 2020-12-15 14:36:13.275028
249, 497, 509, 502, 5843, 57412, 2020-12-15 14:36:13.343997
248, 496, 509, 502, 5850, 57398, 2020-12-15 14:36:13.351003
249, 494, 508, 503, 5878, 57305, 2020-12-15 14:36:13.401087
249, 494, 508, 503, 5898, 57351, 2020-12-15 14:36:13.403887
250, 495, 509, 503, 5907, 57362, 2020-12-15 14:36:13.421507
249, 494, 509, 502, 5925, 57465, 2020-12-15 14:36:13.495136
251, 496, 509, 504, 5935, 57485, 2020-12-15 14:36:13.511076
248, 495, 508, 502, 5935, 57473, 2020-12-15 14:36:13.544925
249, 495, 509, 502, 5940, 57480, 2020-12-15 14:36:13.571181
249, 495, 509, 502, 5952, 57477, 2020-12-15 14:36:13.605593
249, 495, 509, 502, 5917, 57490, 2020-12-15 14:36:13.636887
249, 494, 509, 502, 5971, 57454, 2020-12-15 14:36:13.662031
249, 494, 509, 503, 5970, 57434, 2020-12-15 14:36:13.695512
249, 496, 510, 504, 5959, 57422, 2020-12-15 14:36:13.724502
248, 494, 509, 502, 5919, 57359, 2020-12-15 14:36:13.752482
248, 495, 508, 503, 6028, 57390, 2020-12-15 14:36:13.812417
249, 494, 508, 504, 5946, 57259, 2020-12-15 14:36:13.884542
249, 496, 509, 502, 6032, 57263, 2020-12-15 14:36:13.887504
249, 495, 509, 502, 5921, 57246, 2020-12-15 14:36:13.901345
250, 495, 508, 502, 5928, 57248, 2020-12-15 14:36:14.054149
249, 496, 508, 503, 6023, 57342, 2020-12-15 14:36:14.126111
249, 495, 508, 502, 5910, 57493, 2020-12-15 14:36:14.132668
248, 495, 509, 502, 5861, 57557, 2020-12-15 14:36:14.186329
249, 495, 509, 502, 5838, 57490, 2020-12-15 14:36:14.190064
250, 495, 511, 502, 5828, 57306, 2020-12-15 14:36:14.204642
249, 494, 509, 502, 5840, 57287, 2020-12-15 14:36:14.230949
249, 495, 508, 502, 5867, 57255, 2020-12-15 14:36:14.293864
249, 495, 508, 502, 5873, 57211, 2020-12-15 14:36:14.354942
249, 494, 509, 503, 5750, 57162, 2020-12-15 14:36:14.385780
249, 494, 508, 503, 5853, 57201, 2020-12-15 14:36:14.444437
250, 494, 509, 503, 5825, 57203, 2020-12-15 14:36:14.516035
250, 494, 509, 503, 5810, 57211, 2020-12-15 14:36:14.518402
249, 494, 509, 502, 5803, 57211, 2020-12-15 14:36:14.684547
249, 495, 511, 502, 5828, 57247, 2020-12-15 14:36:14.973426
